neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,never_reviewed,dist_from_center,has_reviews,availability_ratio,is_multi_listing_host,log_minimum_nights,log_number_of_reviews,log_reviews_per_month,log_calculated_host_listings_count,log_price
Manhattan,Hell's Kitchen,40.76343,-73.99134,Entire home/apt,190,1,6,2.95,1,299,0,0.007974365178487512,1,0.8191780821917808,0,0.6931471805599453,1.9459101490553132,1.3737155789130306,0.6931471805599453,5.25227342804663
Queens,Richmond Hill,40.68797,-73.83351,Private room,58,1,12,5.45,7,179,0,0.16734742603338637,1,0.4904109589041096,1,0.6931471805599453,2.5649493574615367,1.864080130807681,2.0794415416798357,4.07753744390572
Manhattan,East Village,40.7265,-73.9822,Entire home/apt,341,2,4,2.31,1,274,0,0.03167238544852673,1,0.7506849315068493,0,1.0986122886681098,1.6094379124341003,1.1969481893889715,0.6931471805599453,5.834810737062605
Queens,Queens Village,40.70842,-73.73843,Entire home/apt,175,1,0,0.0,3,0,1,0.2519955580957817,0,0.0,1,0.6931471805599453,0.0,0.0,1.3862943611198906,5.170483995038151
Manhattan,Upper East Side,40.78016,-73.95029,Entire home/apt,280,3,0,0.0,1,45,1,0.041603001093676276,0,0.1232876712328767,0,1.3862943611198906,0.0,0.0,0.6931471805599453,5.638354669333745
Queens,Richmond Hill,40.68981,-73.83198,Private room,58,1,6,2.73,7,176,0,0.16798293514521134,1,0.4821917808219178,1,0.6931471805599453,1.9459101490553132,1.3164082336557241,2.0794415416798357,4.07753744390572
Queens,Jamaica,40.67626,-73.79809,Private room,150,1,4,2.26,3,356,0,0.20446010784502808,1,0.9753424657534246,1,0.6931471805599453,1.6094379124341003,1.1817271953786161,1.3862943611198906,5.017279836814924
Brooklyn,Bushwick,40.68927,-73.92062,Private room,90,2,3,1.8,1,0,0,0.09451575159728981,1,0.0,0,1.0986122886681098,1.3862943611198906,1.0296194171811583,0.6931471805599453,4.51085950651685
Queens,Richmond Hill,40.68782,-73.83348,Private room,53,1,12,5.37,7,180,0,0.16743748923106294,1,0.4931506849315068,1,0.6931471805599453,2.5649493574615367,1.851599469584072,2.0794415416798357,3.9889840465642745
Manhattan,Harlem,40.80036,-73.95598,Entire home/apt,299,4,2,0.91,1,4,0,0.05163138580359705,1,0.010958904109589041,0,1.6094379124341003,1.0986122886681098,0.6471032420585385,0.6931471805599453,5.703782474656201
Queens,Richmond Hill,40.68921,-73.83159,Private room,53,1,11,4.93,7,176,0,0.1685833686933525,1,0.4821917808219178,1,0.6931471805599453,2.4849066497880004,1.780024213009634,2.0794415416798357,3.9889840465642745
Manhattan,Upper West Side,40.77567,-73.988,Entire home/apt,190,30,2,1.36,25,322,0,0.01784597713771444,1,0.8821917808219178,1,3.4339872044851463,1.0986122886681098,0.8586616190375187,3.258096538021482,5.25227342804663
Queens,Woodside,40.74553,-73.89212,Entire home/apt,179,1,5,2.59,4,23,0,0.09420894490439488,1,0.06301369863013699,1,0.6931471805599453,1.791759469228055,1.2781522025001875,1.6094379124341003,5.19295685089021
Manhattan,Upper West Side,40.77076,-73.98671,Entire home/apt,190,30,0,0.0,25,181,1,0.012817242293098916,0,0.4958904109589041,1,3.4339872044851463,0.0,0.0,3.258096538021482,5.25227342804663
Brooklyn,Greenpoint,40.72155,-73.94671,Entire home/apt,700,15,0,0.0,1,24,1,0.05322843788803696,0,0.06575342465753424,0,2.772588722239781,0.0,0.0,0.6931471805599453,6.55250788703459
Brooklyn,Bushwick,40.68746,-73.91254,Private room,49,3,1,0.75,1,158,0,0.10148425099491745,1,0.4328767123287671,0,1.3862943611198906,0.6931471805599453,0.5596157879354227,0.6931471805599453,3.912023005428146
Brooklyn,Flatbush,40.64051,-73.96427,Entire home/apt,85,3,5,5.0,5,113,0,0.11939268403047557,1,0.3095890410958904,1,1.3862943611198906,1.791759469228055,1.791759469228055,1.791759469228055,4.454347296253507
Manhattan,Upper West Side,40.77033,-73.98521,Entire home/apt,190,30,1,0.53,25,189,0,0.012333409909670962,1,0.5178082191780822,1,3.4339872044851463,0.6931471805599453,0.4252677354043441,3.258096538021482,5.25227342804663
Manhattan,East Harlem,40.79252,-73.94055,Private room,49,3,8,4.07,1,16,0,0.05667568173387985,1,0.043835616438356165,0,1.3862943611198906,2.1972245773362196,1.623340817603092,0.6931471805599453,3.912023005428146
Brooklyn,Sheepshead Bay,40.60111,-73.95702,Private room,50,2,7,3.82,1,124,0,0.1594540137469152,1,0.33972602739726027,0,1.0986122886681098,2.0794415416798357,1.5727739280625088,0.6931471805599453,3.9318256327243257
Queens,Ridgewood,40.70513,-73.901,Private room,149,1,0,0.0,1,180,1,0.09967691257257896,0,0.4931506849315068,0,0.6931471805599453,0.0,0.0,0.6931471805599453,5.0106352940962555
Queens,Richmond Hill,40.68929,-73.83221,Private room,80,1,11,5.0,7,179,0,0.16798478562060287,1,0.4904109589041096,1,0.6931471805599453,2.4849066497880004,1.791759469228055,2.0794415416798357,4.394449154672439
Manhattan,Chelsea,40.74386,-73.99344,Private room,85,30,1,0.48,1,69,0,0.016216756765771986,1,0.18904109589041096,0,3.4339872044851463,0.6931471805599453,0.3920420877760237,0.6931471805599453,4.454347296253507
Manhattan,Upper East Side,40.77633,-73.95266,Private room,94,4,2,1.3,2,77,0,0.03760923423842125,1,0.21095890410958903,1,1.6094379124341003,1.0986122886681098,0.832909122935104,1.0986122886681098,4.553876891600541
Manhattan,Hell's Kitchen,40.76183,-73.99281,Private room,95,3,9,4.58,1,94,0,0.008252575355612482,1,0.25753424657534246,0,1.3862943611198906,2.302585092994046,1.7191887763932197,0.6931471805599453,4.564348191467836
Queens,Elmhurst,40.74184,-73.88393,Private room,42,2,6,2.77,1,292,0,0.10284751090813533,1,0.8,0,1.0986122886681098,1.9459101490553132,1.3270750014599193,0.6931471805599453,3.7612001156935624
Manhattan,East Village,40.72925,-73.98005,Entire home/apt,250,2,4,1.88,1,0,0,0.029262006082975394,1,0.0,0,1.0986122886681098,1.6094379124341003,1.0577902941478545,0.6931471805599453,5.5254529391317835
Manhattan,Harlem,40.80497,-73.94592,Private room,145,3,1,0.63,6,365,0,0.061422775091976765,1,1.0,1,1.3862943611198906,0.6931471805599453,0.48858001481867097,1.9459101490553132,4.983606621708336
Queens,Astoria,40.76701,-73.91208,Private room,79,1,2,1.05,3,281,0,0.07397078139373509,1,0.7698630136986301,1,0.6931471805599453,1.0986122886681098,0.7178397931503169,1.3862943611198906,4.382026634673881
Manhattan,Flatiron District,40.74054,-73.98681,Entire home/apt,389,4,4,2.26,1,65,0,0.017509074789948297,1,0.1780821917808219,0,1.6094379124341003,1.6094379124341003,1.1817271953786161,0.6931471805599453,5.966146739123692
Queens,Hollis,40.71702,-73.76761,Private room,50,1,5,3.0,3,89,0,0.22171019935943204,1,0.24383561643835616,1,0.6931471805599453,1.791759469228055,1.3862943611198906,1.3862943611198906,3.9318256327243257
Queens,Astoria,40.77098,-73.91952,Entire home/apt,150,1,7,3.18,1,25,0,0.06724463398665698,1,0.0684931506849315,0,0.6931471805599453,2.0794415416798357,1.430311246536665,0.6931471805599453,5.017279836814924
Queens,Astoria,40.76807,-73.91341,Private room,110,1,0,0.0,3,0,1,0.07278992375322557,0,0.0,1,0.6931471805599453,0.0,0.0,1.3862943611198906,4.709530201312334
Queens,Hollis,40.71606,-73.76777,Private room,50,1,4,1.76,3,89,0,0.2217325336977,1,0.24383561643835616,1,0.6931471805599453,1.6094379124341003,1.0152306797290587,1.3862943611198906,3.9318256327243257
Manhattan,Chelsea,40.74392,-74.00301,Entire home/apt,159,3,4,2.93,1,1,0,0.022468789464500483,1,0.0027397260273972603,0,1.3862943611198906,1.6094379124341003,1.3686394258811698,0.6931471805599453,5.075173815233827
Manhattan,Financial District,40.70673,-74.0051,Entire home/apt,130,29,0,0.0,327,361,1,0.054888731994828625,0,0.989041095890411,1,3.4011973816621555,0.0,0.0,5.793013608384144,4.875197323201151
Brooklyn,Greenpoint,40.73002,-73.95636,Private room,61,1,5,3.06,2,138,0,0.04039826728957397,1,0.3780821917808219,1,0.6931471805599453,1.791759469228055,1.4011829736136412,1.0986122886681098,4.127134385045092
Manhattan,Financial District,40.70781,-74.00525,Entire home/apt,179,29,1,1.0,327,339,0,0.05393606029364899,1,0.9287671232876712,1,3.4011973816621555,0.6931471805599453,0.6931471805599453,5.793013608384144,5.19295685089021
Bronx,Morris Heights,40.84752,-73.92293,Private room,130,1,0,0.0,1,180,1,0.1092192075598475,0,0.4931506849315068,0,0.6931471805599453,0.0,0.0,0.6931471805599453,4.875197323201151
Manhattan,Hell's Kitchen,40.76595,-73.98643,Private room,120,1,10,4.76,5,357,0,0.00800421139150492,1,0.9780821917808219,1,0.6931471805599453,2.3978952727983707,1.7509374747078,1.791759469228055,4.795790545596741
Manhattan,Chelsea,40.74781,-74.00084,Entire home/apt,195,1,6,2.77,1,2,0,0.018416071785260574,1,0.005479452054794521,0,0.6931471805599453,1.9459101490553132,1.3270750014599193,0.6931471805599453,5.278114659230517
Brooklyn,Williamsburg,40.71238,-73.94848,Private room,70,1,2,1.2,1,0,0,0.05875087063184537,1,0.0,0,0.6931471805599453,1.0986122886681098,0.7884573603642702,0.6931471805599453,4.2626798770413155
Manhattan,East Harlem,40.78599,-73.94256,Private room,45,14,0,0.0,1,2,1,0.05125703561463422,0,0.005479452054794521,0,2.70805020110221,0.0,0.0,0.6931471805599453,3.828641396489095
Brooklyn,Crown Heights,40.67592,-73.92341,Private room,75,2,2,2.0,3,158,0,0.10291887339064935,1,0.4328767123287671,1,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.330733340286331
Brooklyn,Bedford-Stuyvesant,40.67957,-73.95548,Private room,75,2,3,1.84,4,22,0,0.08397895748341454,1,0.06027397260273973,1,1.0986122886681098,1.3862943611198906,1.0438040521731147,1.6094379124341003,4.330733340286331
Brooklyn,Bushwick,40.69745,-73.92887,Private room,76,2,11,6.23,1,102,0,0.08290512288151874,1,0.27945205479452057,0,1.0986122886681098,2.4849066497880004,1.9782390361706734,0.6931471805599453,4.343805421853684
Brooklyn,Canarsie,40.63149,-73.90797,Private room,50,1,2,0.88,2,365,0,0.14837682096608007,1,1.0,1,0.6931471805599453,1.0986122886681098,0.6312717768418579,1.0986122886681098,3.9318256327243257
Manhattan,Financial District,40.70896,-74.00695,Entire home/apt,220,30,0,0.0,1,49,1,0.05352591988934485,0,0.13424657534246576,0,3.4339872044851463,0.0,0.0,0.6931471805599453,5.3981627015177525
Brooklyn,Williamsburg,40.70996,-73.95121,Entire home/apt,100,6,1,1.0,1,7,0,0.05902241692780747,1,0.019178082191780823,0,1.9459101490553132,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.61512051684126
Manhattan,Hell's Kitchen,40.75966,-73.98928,Entire home/apt,141,30,0,0.0,2,115,1,0.004128437961253487,0,0.3150684931506849,1,3.4339872044851463,0.0,0.0,1.0986122886681098,4.955827057601261
Manhattan,Midtown,40.76381,-73.97314,Private room,175,3,0,0.0,1,0,1,0.013657441195186894,0,0.0,0,1.3862943611198906,0.0,0.0,0.6931471805599453,5.170483995038151
Brooklyn,DUMBO,40.70412,-73.99194,Entire home/apt,200,30,0,0.0,2,365,1,0.05426350523141604,0,1.0,1,3.4339872044851463,0.0,0.0,1.0986122886681098,5.303304908059076
Brooklyn,DUMBO,40.70254,-73.99189,Entire home/apt,200,30,0,0.0,2,334,1,0.05582690838655094,0,0.915068493150685,1,3.4339872044851463,0.0,0.0,1.0986122886681098,5.303304908059076
Manhattan,Midtown,40.75568,-73.96675,Entire home/apt,240,4,1,1.0,1,19,0,0.018892985470801444,1,0.052054794520547946,0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.484796933490655
Manhattan,Harlem,40.83052,-73.95014,Private room,100,3,8,3.87,1,359,0,0.08068134852615814,1,0.9835616438356164,0,1.3862943611198906,2.1972245773362196,1.5830939370944985,0.6931471805599453,4.61512051684126
Manhattan,Gramercy,40.73525,-73.98074,Entire home/apt,150,14,0,0.0,1,0,1,0.023242635392746156,0,0.0,0,2.70805020110221,0.0,0.0,0.6931471805599453,5.017279836814924
Brooklyn,Bedford-Stuyvesant,40.69319,-73.95473,Private room,60,6,0,0.0,2,67,1,0.0717434944785966,0,0.18356164383561643,1,1.9459101490553132,0.0,0.0,1.0986122886681098,4.110873864173311
Brooklyn,Boerum Hill,40.68656,-73.98842,Entire home/apt,182,4,0,0.0,1,70,1,0.07149965034879815,0,0.1917808219178082,0,1.6094379124341003,0.0,0.0,0.6931471805599453,5.209486152841421
Manhattan,Washington Heights,40.83416,-73.94327,Private room,55,2,2,2.0,1,86,0,0.0870845479979052,1,0.2356164383561644,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.02535169073515
Brooklyn,Clinton Hill,40.68822,-73.96018,Private room,55,2,1,0.51,1,11,0,0.0742317371479383,1,0.030136986301369864,0,1.0986122886681098,0.6931471805599453,0.412109650826833,0.6931471805599453,4.02535169073515
Queens,Woodside,40.74494,-73.89255,Entire home/apt,150,1,4,2.07,4,56,0,0.09386301774394654,1,0.15342465753424658,1,0.6931471805599453,1.6094379124341003,1.1216775615991057,1.6094379124341003,5.017279836814924
Queens,Flushing,40.75565,-73.83361,Entire home/apt,688,3,0,0.0,1,365,1,0.15190817818670152,0,1.0,0,1.3862943611198906,0.0,0.0,0.6931471805599453,6.535241271013659
Queens,Long Island City,40.74702,-73.95676,Entire home/apt,123,30,0,0.0,1,0,1,0.030766020217116576,0,0.0,0,3.4339872044851463,0.0,0.0,0.6931471805599453,4.820281565605037
Manhattan,East Village,40.72246,-73.98455,Entire home/apt,230,1,1,0.5,1,0,0,0.03555269469393749,1,0.0,0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,5.442417710521793
Queens,Woodside,40.74479,-73.89199,Entire home/apt,179,1,5,2.54,4,76,0,0.09443846779781566,1,0.20821917808219179,1,0.6931471805599453,1.791759469228055,1.264126727145683,1.6094379124341003,5.19295685089021
Brooklyn,Sheepshead Bay,40.60939,-73.95475,Private room,70,3,0,0.0,1,83,1,0.15175801329749064,0,0.2273972602739726,0,1.3862943611198906,0.0,0.0,0.6931471805599453,4.2626798770413155
Brooklyn,Gowanus,40.67152,-73.98991,Entire home/apt,180,10,3,2.09,1,5,0,0.08659236975623329,1,0.0136986301369863,0,2.3978952727983707,1.3862943611198906,1.128171090909654,0.6931471805599453,5.198497031265826
Queens,Woodside,40.74632,-73.89382,Entire home/apt,179,1,4,2.22,4,75,0,0.0924210192542774,1,0.2054794520547945,1,0.6931471805599453,1.6094379124341003,1.169381359556317,1.6094379124341003,5.19295685089021
Manhattan,Upper East Side,40.7636,-73.96201,Entire home/apt,150,7,1,1.0,1,93,0,0.024148293935591286,1,0.2547945205479452,0,2.0794415416798357,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.017279836814924
Brooklyn,Williamsburg,40.70809,-73.9661,Entire home/apt,240,2,2,1.4,1,0,0,0.053547811346502175,1,0.0,0,1.0986122886681098,1.0986122886681098,0.8754687373538999,0.6931471805599453,5.484796933490655
Staten Island,Oakwood,40.56054,-74.12004,Entire home/apt,130,1,1,1.0,3,363,0,0.23893819954122056,1,0.9945205479452055,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.875197323201151
Manhattan,Lower East Side,40.71329,-73.98787,Private room,89,4,12,6.67,2,168,0,0.044772770742943495,1,0.4602739726027397,1,1.6094379124341003,2.5649493574615367,2.0373166153791646,1.0986122886681098,4.499809670330265
Manhattan,Midtown,40.75721,-73.98013,Private room,150,1,8,4.21,7,50,0,0.005427798817199728,1,0.136986301369863,1,0.6931471805599453,2.1972245773362196,1.6505798557652755,2.0794415416798357,5.017279836814924
Queens,Sunnyside,40.74368,-73.92421,Private room,88,8,0,0.0,2,363,1,0.06294065856026688,0,0.9945205479452055,1,2.1972245773362196,0.0,0.0,1.0986122886681098,4.48863636973214
Manhattan,Harlem,40.81155,-73.94339,Entire home/apt,165,4,3,1.55,1,0,0,0.06812381815488663,1,0.0,0,1.6094379124341003,1.3862943611198906,0.9360933591703348,0.6931471805599453,5.111987788356544
Manhattan,Theater District,40.75977,-73.98245,Entire home/apt,160,2,1,1.0,1,4,0,0.003526386252243586,1,0.010958904109589041,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.081404364984463
Manhattan,East Harlem,40.79805,-73.93399,Entire home/apt,379,4,5,3.06,1,219,0,0.06524785513716781,1,0.6,0,1.6094379124341003,1.791759469228055,1.4011829736136412,0.6931471805599453,5.940171252720432
Bronx,Hunts Point,40.81415,-73.88671,Private room,36,1,9,4.09,2,97,0,0.11363224278346828,1,0.26575342465753427,1,0.6931471805599453,2.302585092994046,1.6272778305624314,1.0986122886681098,3.6109179126442243
Queens,Bayside,40.7712,-73.78189,Private room,32,2,7,5.68,2,302,0,0.20403742818414217,1,0.8273972602739726,1,1.0986122886681098,2.0794415416798357,1.8991179875485542,1.0986122886681098,3.4965075614664802
Manhattan,Theater District,40.75861,-73.98231,Private room,200,1,5,2.42,7,51,0,0.0032477992548826553,1,0.13972602739726028,1,0.6931471805599453,1.791759469228055,1.2296405510745139,2.0794415416798357,5.303304908059076
Manhattan,Harlem,40.80885,-73.95022,Private room,98,1,2,0.94,2,1,0,0.061890232670427925,1,0.0027397260273972603,1,0.6931471805599453,1.0986122886681098,0.6626879730752367,1.0986122886681098,4.59511985013459
Staten Island,South Beach,40.59318,-74.08594,Private room,99,1,2,2.0,1,176,0,0.19301250218574012,1,0.4821917808219178,0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.605170185988092
Brooklyn,Bedford-Stuyvesant,40.68076,-73.95667,Private room,65,3,1,0.5,4,31,0,0.08244505139788845,1,0.08493150684931507,1,1.3862943611198906,0.6931471805599453,0.4054651081081644,1.6094379124341003,4.189654742026425
Manhattan,Harlem,40.80625,-73.94694,Private room,115,3,0,0.0,6,365,1,0.06176516898705862,0,1.0,1,1.3862943611198906,0.0,0.0,1.9459101490553132,4.7535901911063645
Manhattan,Financial District,40.70877,-74.01466,Private room,270,1,0,0.0,4,362,1,0.057217991051769765,0,0.9917808219178083,1,0.6931471805599453,0.0,0.0,1.6094379124341003,5.602118820879701
Queens,Woodside,40.74341,-73.91064,Private room,54,30,0,0.0,103,10,1,0.07626852365163701,0,0.0273972602739726,1,3.4339872044851463,0.0,0.0,4.6443908991413725,4.007333185232471
Brooklyn,Bedford-Stuyvesant,40.6818,-73.91813,Entire home/apt,100,3,3,1.73,2,120,0,0.10171114442380234,1,0.3287671232876712,1,1.3862943611198906,1.3862943611198906,1.0043016091968684,1.0986122886681098,4.61512051684126
Brooklyn,Brighton Beach,40.57543,-73.97565,Private room,100,1,0,0.0,1,362,1,0.18283552007200896,0,0.9917808219178083,0,0.6931471805599453,0.0,0.0,0.6931471805599453,4.61512051684126
Manhattan,Financial District,40.70708,-74.00992,Entire home/apt,230,5,1,0.65,1,43,0,0.056472850114016024,1,0.1178082191780822,0,1.791759469228055,0.6931471805599453,0.5007752879124893,0.6931471805599453,5.442417710521793
Manhattan,Financial District,40.70796,-74.00288,Private room,270,1,0,0.0,4,365,1,0.05297231352320166,0,1.0,1,0.6931471805599453,0.0,0.0,1.6094379124341003,5.602118820879701
Brooklyn,Flatbush,40.65365,-73.95592,Private room,75,1,3,1.64,1,0,0,0.10846150884069668,1,0.0,0,0.6931471805599453,1.3862943611198906,0.9707789171582247,0.6931471805599453,4.330733340286331
Brooklyn,Williamsburg,40.70153,-73.94709,Private room,85,2,3,1.53,1,83,0,0.06829486803560296,1,0.2273972602739726,0,1.0986122886681098,1.3862943611198906,0.9282193027394289,0.6931471805599453,4.454347296253507
Manhattan,Midtown,40.76152,-73.97176,Entire home/apt,449,5,2,1.0,1,132,0,0.014183723065539664,1,0.36164383561643837,0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,6.1092475827643655
Manhattan,Upper East Side,40.76956,-73.95632,Entire home/apt,399,6,3,2.5,1,93,0,0.03138639832793351,1,0.2547945205479452,0,1.9459101490553132,1.3862943611198906,1.252762968495368,0.6931471805599453,5.991464547107982
Manhattan,East Harlem,40.79072,-73.93972,Private room,85,3,4,3.0,6,90,0,0.05627083436382076,1,0.2465753424657534,1,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.9459101490553132,4.454347296253507
Brooklyn,Bushwick,40.68291,-73.90756,Entire home/apt,100,3,4,2.22,1,26,0,0.10822731494405724,1,0.07123287671232877,0,1.3862943611198906,1.6094379124341003,1.169381359556317,0.6931471805599453,4.61512051684126
Brooklyn,Sunset Park,40.6394,-74.01655,Entire home/apt,82,3,2,1.11,1,0,0,0.12259715535035777,1,0.0,0,1.3862943611198906,1.0986122886681098,0.7466879474879752,0.6931471805599453,4.418840607796598
Manhattan,Harlem,40.81791,-73.94246,Private room,65,3,3,1.8,1,56,0,0.0737675382536236,1,0.15342465753424658,0,1.3862943611198906,1.3862943611198906,1.0296194171811583,0.6931471805599453,4.189654742026425
Manhattan,Kips Bay,40.74141,-73.97684,Private room,100,28,1,0.46,2,51,0,0.01871426461285966,1,0.13972602739726028,1,3.367295829986474,0.6931471805599453,0.3784364357202451,1.0986122886681098,4.61512051684126
Manhattan,Chelsea,40.73957,-74.00082,Private room,85,2,4,1.9,1,76,0,0.023965961278449934,1,0.20821917808219179,0,1.0986122886681098,1.6094379124341003,1.0647107369924282,0.6931471805599453,4.454347296253507
Brooklyn,Park Slope,40.68182,-73.97954,Private room,95,5,0,0.0,1,0,1,0.07641278688806045,0,0.0,0,1.791759469228055,0.0,0.0,0.6931471805599453,4.564348191467836
Manhattan,Hell's Kitchen,40.76059,-73.9965,Entire home/apt,290,3,4,2.45,1,23,0,0.0113008008565718,1,0.06301369863013699,0,1.3862943611198906,1.6094379124341003,1.2383742310432684,0.6931471805599453,5.673323267171493
Brooklyn,Bedford-Stuyvesant,40.68189,-73.93799,Entire home/apt,190,3,2,1.43,1,0,0,0.0897214143892094,1,0.0,0,1.3862943611198906,1.0986122886681098,0.8878912573524571,0.6931471805599453,5.25227342804663
Manhattan,East Village,40.7307,-73.98299,Entire home/apt,120,45,4,1.9,5,305,0,0.027415143625380046,1,0.8356164383561644,1,3.828641396489095,1.6094379124341003,1.0647107369924282,1.791759469228055,4.795790545596741
Manhattan,Upper East Side,40.76154,-73.95797,Entire home/apt,161,2,9,4.15,1,317,0,0.027756665866056147,1,0.8684931506849315,0,1.0986122886681098,2.302585092994046,1.6389967146756448,0.6931471805599453,5.087596335232384
Manhattan,Tribeca,40.71634,-74.00694,Entire home/apt,305,30,0,0.0,232,309,1,0.0468532730980446,0,0.8465753424657534,1,3.4339872044851463,0.0,0.0,5.4510384535657,5.723585101952381
Manhattan,Tribeca,40.71663,-74.00647,Entire home/apt,269,30,0,0.0,232,235,1,0.04638122249358766,0,0.6438356164383562,1,3.4339872044851463,0.0,0.0,5.4510384535657,5.598421958998375
Manhattan,Upper East Side,40.77984,-73.95231,Entire home/apt,113,30,0,0.0,1,192,1,0.03973111752770365,0,0.5260273972602739,0,3.4339872044851463,0.0,0.0,0.6931471805599453,4.736198448394496
Manhattan,Harlem,40.81662,-73.94209,Private room,135,4,0,0.0,1,66,1,0.07294335130771328,0,0.18082191780821918,0,1.6094379124341003,0.0,0.0,0.6931471805599453,4.912654885736052
Manhattan,Washington Heights,40.84956,-73.93271,Entire home/apt,595,2,4,2.35,5,39,0,0.10568830446174778,1,0.10684931506849316,1,1.0986122886681098,1.6094379124341003,1.208960345836975,1.791759469228055,6.39024066706535
Manhattan,West Village,40.73916,-74.00511,Entire home/apt,250,2,1,0.88,1,61,0,0.027193706992614506,1,0.16712328767123288,0,1.0986122886681098,0.6931471805599453,0.6312717768418579,0.6931471805599453,5.5254529391317835
Manhattan,Upper East Side,40.76173,-73.96216,Entire home/apt,299,5,3,1.91,1,119,0,0.023636169317387153,1,0.32602739726027397,0,1.791759469228055,1.3862943611198906,1.068153081183401,0.6931471805599453,5.703782474656201
Brooklyn,Williamsburg,40.71926,-73.95485,Private room,69,3,1,0.52,1,0,0,0.04939848277023139,1,0.0,0,1.3862943611198906,0.6931471805599453,0.41871033485818504,0.6931471805599453,4.248495242049359
Queens,Maspeth,40.72807,-73.89826,Entire home/apt,149,2,0,0.0,1,327,1,0.0922313531289739,0,0.8958904109589041,0,1.0986122886681098,0.0,0.0,0.6931471805599453,5.0106352940962555
Manhattan,Upper East Side,40.76193,-73.95895,Entire home/apt,199,5,9,4.66,1,164,0,0.026839288366124595,1,0.44931506849315067,0,1.791759469228055,2.302585092994046,1.7334238922150915,0.6931471805599453,5.298317366548036
Manhattan,Gramercy,40.73745,-73.98168,Entire home/apt,399,5,6,3.27,1,182,0,0.020902031001795926,1,0.4986301369863014,0,1.791759469228055,1.9459101490553132,1.4516138272405332,0.6931471805599453,5.991464547107982
Brooklyn,Bushwick,40.70056,-73.9184,Private room,50,1,1,0.45,5,328,0,0.08832759251785074,1,0.8986301369863013,1,0.6931471805599453,0.6931471805599453,0.37156355643248307,1.791759469228055,3.9318256327243257
Brooklyn,Bedford-Stuyvesant,40.68079,-73.91893,Private room,48,1,14,6.36,2,249,0,0.10194581403863508,1,0.6821917808219178,1,0.6931471805599453,2.70805020110221,1.9960599327407849,1.0986122886681098,3.8918202981106265
Manhattan,Upper East Side,40.77146,-73.95482,Entire home/apt,365,6,2,1.33,1,101,0,0.03350274615610036,1,0.27671232876712326,0,1.9459101490553132,1.0986122886681098,0.8458682675776092,0.6931471805599453,5.902633333401366
Manhattan,Washington Heights,40.8509,-73.93345,Private room,75,1,9,5.19,5,84,0,0.10648761665095575,1,0.23013698630136986,1,0.6931471805599453,2.302585092994046,1.8229350866965048,1.791759469228055,4.330733340286331
Manhattan,Washington Heights,40.85115,-73.93223,Private room,150,1,4,2.31,5,160,0,0.10730617596391502,1,0.4383561643835616,1,0.6931471805599453,1.6094379124341003,1.1969481893889715,1.791759469228055,5.017279836814924
Staten Island,Stapleton,40.63443,-74.07573,Private room,50,1,10,5.0,1,179,0,0.15300652861887498,1,0.4904109589041096,0,0.6931471805599453,2.3978952727983707,1.791759469228055,0.6931471805599453,3.9318256327243257
Manhattan,Washington Heights,40.85078,-73.93195,Private room,150,1,7,5.12,5,185,0,0.10712483792286318,1,0.5068493150684932,1,0.6931471805599453,2.0794415416798357,1.8115620965242347,1.791759469228055,5.017279836814924
Manhattan,Upper East Side,40.7765,-73.95458,Entire home/apt,200,3,0,0.0,1,0,1,0.036031880328391476,0,0.0,0,1.3862943611198906,0.0,0.0,0.6931471805599453,5.303304908059076
Manhattan,Upper East Side,40.76256,-73.96389,Entire home/apt,250,6,7,3.56,1,100,0,0.022085871049152328,1,0.273972602739726,0,1.9459101490553132,2.0794415416798357,1.5173226235262947,0.6931471805599453,5.5254529391317835
Manhattan,Washington Heights,40.84942,-73.93223,Private room,150,1,9,5.19,5,188,0,0.105807888647301,1,0.5150684931506849,1,0.6931471805599453,2.302585092994046,1.8229350866965048,1.791759469228055,5.017279836814924
Manhattan,Harlem,40.8036,-73.95308,Private room,150,4,0,0.0,1,88,1,0.05595012421791529,0,0.2410958904109589,0,1.6094379124341003,0.0,0.0,0.6931471805599453,5.017279836814924
Manhattan,Upper East Side,40.76711,-73.95916,Private room,350,4,4,2.67,1,143,0,0.027870911359340986,1,0.3917808219178082,0,1.6094379124341003,1.6094379124341003,1.3001916620664788,0.6931471805599453,5.860786223465865
